permno,gvkey,sample_year_final,annual_return,annual_excess_return,automation,size,book_to_market,profitability,leverage,investment,sic2,n_months
10044,011976,2012,0.28728353014625396,0.28650509140577474,3.2242459950427946,3.0652116933237945,0.354,0.299,0.207,0.13313953488372082,20,12
10044,011976,2013,0.13796358698976685,0.13796358698976685,3.3805410567364946,3.184822537543317,0.282,0.3,0.206,0.12705816502635384,20,12
10044,011976,2014,0.1716228320090969,0.1716228320090969,3.5520569373911997,3.1711131326686144,0.229,0.282,0.231,-0.01361585895791088,20,12
10044,011976,2015,-0.14890099360383724,-0.148987766153297,3.2289958725774888,3.623433855038867,0.274,0.231,0.397,0.5719560292019804,20,12
10044,011976,2016,-0.0069256650782061335,-0.00900714931032287,3.1637858585502405,3.5304111333421413,0.271,0.219,0.423,-0.0888272033310202,20,12
10044,011976,2017,0.2043546256382378,0.1949522150094367,3.0461084808790577,3.4116756259497825,0.322,0.243,0.379,-0.11195734958111193,20,12
10044,011976,2018,-0.24231516853016444,-0.25619219079456557,3.1807288207972486,3.381606731897151,0.29,0.218,0.347,-0.029621322074152252,20,12
10044,011976,2019,0.14115618039786626,0.11743382400394675,3.119656258976449,3.365259274856526,0.425,0.194,0.275,-0.016214562512747308,20,12
10044,011976,2020,-0.5547893402400991,-0.5572189743104241,3.259760155107882,3.26659875307721,0.387,0.176,0.28,-0.09394975985625921,20,12
10044,011976,2021,0.9382723834973361,0.938062506776248,3.6691055874661123,3.3256473445914234,0.644,-0.004,0.406,0.060826786667683576,20,12
10044,011976,2022,-0.2738847767446906,-0.28434774540587016,3.5843436807709,3.21691390155466,0.36,0.164,0.264,-0.10303052090448286,20,12
10044,011976,2023,-0.19298350739989945,-0.2320166965771231,3.5411596646169685,3.29141971734391,0.42,0.09,0.33,0.07735160915394171,20,12
10044,011976,2024,-0.47173999347229945,-0.49996110841371233,3.9522169546679797,3.0904513696118228,0.478,-0.119,0.37,-0.18206167925300404,20,12
10051,016456,2006,-0.09928274132133963,-0.12172499218216093,2.65471782178115,6.557441488509902,1.801377770447712,0.10674169265558216,0.6775093794315419,NA,80,6
10051,016456,2007,0.4621533701848022,0.39834292170610963,2.65471782178115,6.557441488509902,1.801377770447712,0.10674169265558216,0.6775093794315419,NA,80,12
10051,016456,2008,0.31789471331958263,0.29784597321923445,2.625010778473781,6.57803102343827,1.2860411461975871,0.10722659020305317,0.7005640211257618,0.020802961671731925,80,12
10051,016456,2009,-0.04686271219584992,-0.04772140048946405,2.7123611492644084,6.632901241004622,0.8905875345712492,0.11038288338688637,0.6864586939552418,0.056403503160798917,80,12
10051,016456,2010,0.5321780715322901,0.5306526187471261,2.8213825938959265,6.701653193522779,0.741,0.125,0.656,0.07117047505341044,80,12
10051,016456,2011,-0.11798190663833552,-0.1183300100834298,2.8979672128066114,6.774265028368413,0.798,0.134,0.623,0.07531305683563741,80,12
10051,016456,2012,0.46388350431155123,0.46299866574013504,3.2258907135701755,6.967418497622136,0.719,0.142,0.639,0.21306894802042442,80,12
10051,016456,2013,0.4378622347923822,0.4378622347923822,3.2069681044642877,7.028644596257591,0.55,0.144,0.606,0.06313926135137855,80,12
10051,016456,2014,-0.4433149758096703,-0.4433149758096703,3.2329130111717337,7.120708686690399,0.523,0.124,0.574,0.09643509082853345,80,12
10051,016456,2015,0.07032016382257589,0.07032016382257589,3.3111359032934984,7.148078412572748,0.464,0.069,0.556,0.02774771745868318,80,6
10051,016456,2019,0.44177501980846245,0.4289118242869374,3.0181848393451354,6.555371116460561,-0.03133553347159235,0.136,1.041,-0.4471714137426671,80,6
10051,016456,2020,-0.20354965603101371,-0.20776765811896347,3.0181848393451354,6.555371116460561,-0.03133553347159235,0.136,1.029,-0.4471714137426671,80,12
10051,016456,2021,-0.17553355615204924,-0.17561027289929876,3.73421126411202,6.7360804441681195,0.054,0.1,0.987,0.19806688382811063,80,12
10051,016456,2022,0.03254136783864259,0.027001580766629063,3.833854427001598,6.857252198609025,0.105,0.118,0.932,0.12881877535609837,80,9
10066,014112,2021,-0.7964602126635489,-0.7964784241191639,1.050526102000472,3.0537653048046005,0.5709265730890275,-0.07511205472988913,0.2793583392309507,-0.15682062298603652,36,10
10066,014112,2022,0.020593822228030634,0.007306653207786562,3.0041474704792757,4.180399926821922,0.518,0.153,0.395,2.085255956593536,36,12
10066,014112,2023,-0.2399103231498535,-0.27680465652454656,2.5824665493263406,4.056798446148131,1.166,-0.062,0.185,-0.11626804502079757,36,12
10066,014112,2024,0.4454277099289041,0.3745418060271555,2.116572522254882,3.9520510848812185,1.025,-0.025,0.236,-0.09944799183235563,36,12
10078,012136,2006,0.3060237909347516,0.2755594890922368,4.06155473939911,9.560292770154089,0.5250223413762287,0.035940803382663845,0.5296687808315715,NA,35,6
10078,012136,2007,-0.16374637374990575,-0.20172682090346838,4.06155473939911,9.560292770154089,0.5250223413762287,0.035940803382663845,0.5296687808315715,NA,35,12
10078,012136,2008,-0.7892999742776041,-0.7930510270310362,3.745160290012526,9.621257258762592,0.4363901509549474,0.02088582416125182,0.579366131812757,0.06286116983791402,35,12
10078,012136,2009,1.4528805264169278,1.4509518603488614,3.806142536554394,9.670167394770358,0.38619946161245133,0.07109483520646546,0.5467230710948352,0.050125977987004376,35,12
10100,012065,2006,0.08481664333454964,0.05872969700334463,0.6359887667199967,1.9578387199205871,0.5897644329285847,-0.0834274421230943,0.03567771914625502,NA,83,6
10100,012065,2007,-0.5801158633010312,-0.6007117127628818,0.6359887667199967,1.9578387199205871,0.5897644329285847,-0.0834274421230943,0.03567771914625502,NA,83,12
10100,012065,2008,-0.3103459507901398,-0.32174255653033257,1.8325814637483102,1.9223490389316569,0.7266488423194744,-0.09741114523913998,0.034522478132340634,-0.034867306606437026,83,12
10100,012065,2009,0.21666481172358365,0.21563189911258962,2.236833715431265,1.8693376038734297,2.043743740509805,-0.14959901295496605,0.029743521645295937,-0.051630832236360946,83,12
10100,012065,2010,2.630138456487845,2.6268768826338182,0.9305674182308379,1.8380067203933748,1.663,-0.1,0.12,-0.03084515731030231,83,12
10100,012065,2011,-0.24532061734594002,-0.24562789174587607,0.7019837623604432,1.7327169285942716,1.177,-0.153,0.15,-0.09993634627625718,83,12
10100,012065,2012,-0.7506372101105403,-0.7508240939074641,1.2554547601610795,1.6339353840344877,0.405,-0.304,0.124,-0.09405940594059407,83,12
10104,012142,2006,0.18288406831928805,0.15482132415391892,3.2496157618328776,10.276050609301695,0.20177679711996285,0.19856006062902615,0.47566226876571704,NA,73,6
10104,012142,2007,0.3173844247407971,0.2596006150185728,3.2496157618328776,10.276050609301695,0.20177679711996285,0.19856006062902615,0.47566226876571704,NA,73,12
10104,012142,2008,-0.21478972446357814,-0.2273649190233612,3.112031616599167,10.450799384872528,0.1709444714886769,0.209996528982992,0.5014751822283929,0.19094698405043234,73,12
10104,012142,2009,0.39385170040229833,0.3926567100217915,3.046408843906347,10.763588812758906,0.1957475388094469,0.20074892104595074,0.5128839807057629,0.3672335994446373,73,12
10104,012142,2010,0.28606972994061297,0.2848082902794109,3.150547184558112,10.766715003467674,0.252,0.232,0.485,0.003131082339003131,73,12
10104,012142,2011,-0.17460170921005347,-0.17493369184086538,3.3074098515619874,11.02805994287377,0.254,0.224,0.497,0.29867555255609923,73,12
10104,012142,2012,0.3172277955161191,0.3164366882173988,3.312501084307606,11.205516762334414,0.266,0.232,0.442,0.19417649160414432,73,12
10104,012142,2013,0.15683427223802893,0.15683427223802893,3.3057712531070482,11.268647650125732,0.281,0.228,0.435,0.06516624736520024,73,12
10104,012142,2014,0.18977977204893204,0.18977977204893204,3.2749410488011494,11.312179211098057,0.274,0.214,0.468,0.04449295900519616,73,12
10104,012142,2015,-0.1762933894206432,-0.17638126195694392,3.261558382548836,11.411379885403505,0.255,0.199,0.497,0.1042878795286755,73,12
10104,012142,2016,0.06891846615824404,0.06668026795122439,3.3646800816993223,11.616411224370232,0.28,0.154,0.55,0.22756353493314443,73,12
10104,012142,2017,0.24933965749073295,0.23960191879103676,3.414829530452213,11.627860003062327,0.294,0.138,0.589,0.011514566783585655,73,12
10104,012142,2018,-0.029726555732605076,-0.047060112619752625,3.676667509768857,11.704950682967874,0.275,0.126,0.591,0.20334284186129434,73,12
10104,012142,2019,0.1933432196802427,0.16865377995586983,3.7851844938908816,11.787055878459672,0.173,0.122,0.686,0.016838159581009104,73,12
10104,012142,2020,0.24215692301836378,0.23646771677488299,3.849521623598851,11.596429866369977,0.086,0.154,0.807,-0.20802978202587713,73,12
10104,012142,2021,0.36868971620442026,0.36854730723923623,4.128209076174857,11.656488868280348,0.046,0.169,0.894,0.061899198778390015,73,12
10104,012142,2022,-0.046470582327931775,-0.05956251863817463,4.305395084704122,11.783769062681817,0.059,0.157,0.99,0.1357351998475372,73,12
10104,012142,2023,0.309406437830372,0.2485153026411302,4.5371009637299045,11.601824226395445,-0.03245215133763386,0.167,1.049,-0.16635267377027924,73,12
10104,012142,2024,0.5999083842749087,0.5223686637565985,4.891311437838918,11.808456652365408,0.029,0.158,0.987,0.22953054521167096,73,12
10107,012141,2006,0.2906307457630568,0.26050043543483636,3.6752625736097606,10.902815876354943,0.18085870956004516,0.24748993857233637,0.3205535550377745,NA,73,6
10107,012141,2007,0.20830005282220032,0.1547613802256873,3.6752625736097606,10.902815876354943,0.18085870956004516,0.24748993857233637,0.3205535550377745,NA,73,12
10107,012141,2008,-0.4439001178843208,-0.4529891351759856,3.781304554180238,11.004600296197403,0.17105960214054833,0.26683621420463527,0.423768265873529,-0.017199745816564287,73,12
10107,012141,2009,0.604963145186362,0.6036029619043688,4.026481251456176,11.05360061406664,0.11249559560769039,0.3154928685631065,0.5077329787402447,-0.09233156601577654,73,12
10107,012141,2010,-0.06531817751570734,-0.06625747661536552,4.24266982999958,11.195375075715546,0.181,0.314,0.483,0.15231672761235376,73,12
10107,012141,2011,-0.04521150071710556,-0.045604247772558004,4.406981473567054,11.2630271763472,0.226,0.353,0.469,0.06999299383182449,73,12
10107,012141,2012,0.05836935822431122,0.05771571046881485,4.462803731217714,11.363415666242556,0.289,0.306,0.465,0.10560034921939195,73,12
10107,012141,2013,0.44284525766803484,0.44284525766803484,4.518401203860877,11.596383870960311,0.283,0.253,0.434,0.26234134218991323,73,12
10107,012141,2014,0.2754431886443556,0.2754431886443556,4.488277711111522,11.673827719345747,0.302,0.247,0.434,0.11560752134236091,73,12
10107,012141,2015,0.22695952515195672,0.2268393282139789,4.624180263213065,11.642479440609229,0.243,0.217,0.459,0.17448524379282762,73,12
10107,012141,2016,0.15066533316116804,0.1482863720567993,4.631309921722205,11.66555641825899,0.225,0.189,0.515,0.2102983198882266,73,12
10107,012141,2017,0.4071703444112502,0.3964188262944204,4.835003177430397,11.649018512388169,0.16,0.16,0.617,0.022270048264340078,73,12
10107,012141,2018,0.2079901923407479,0.18675464773611217,5.08770462479879,11.704950682967874,0.165,0.176,0.68,0.09914142875788064,73,12
10107,012141,2019,0.5757092404615058,0.5437922881646815,5.259593304236854,11.787055878459672,0.1,0.19,0.679,0.24467458981692772,73,12
10107,012141,2020,0.42534346423070213,0.41897786408515425,5.623741887421468,11.84591153808729,0.1,0.216,0.636,0.07367495416573339,73,12
10107,012141,2021,0.5247641373364154,0.5246142587679097,5.722131613324398,11.857440772142807,0.078,0.239,0.602,0.1070435158857708,73,12
10107,012141,2022,-0.28016565743741895,-0.29039167157779167,5.785560344304855,11.887745960972117,0.072,0.277,0.564,0.05149080807939809,73,12
10107,012141,2023,0.581920158144482,0.5096912801866109,5.971712747249348,11.8558208654445,0.1,0.285,0.53,0.10775577393457259,73,12
10107,012141,2024,0.1292047591406582,0.07307364939182337,5.984278153240433,11.871205141208472,0.094,0.29,0.498,0.093058580677634,73,12
10116,011929,2008,-0.17249147168615353,-0.18418062549599656,4.489500300671404,0.4818086746954981,-0.15628412846490036,-6.6139592340951205,12.937910069382767,-0.09654017857142859,28,11
10116,011929,2009,-0.2738428935001499,-0.27447696528578436,4.326966857490854,3.8205215631656513,0.07185998358582853,-0.10467256947488383,0.5897256070833699,12.417359487681004,28,12
10116,011929,2010,-0.37898651017643104,-0.37964278636797877,4.284046226313678,3.7602927273971045,0.144,-0.202,0.109,-0.05845095117033404,28,12
10116,011929,2011,0.1691848258473887,0.16882728413574877,4.360973225476049,3.463138783202339,0.239,-0.437,0.063,-0.25707036614603934,28,6
10116,011929,2012,-0.2929927612840263,-0.2933376901146071,4.257030144499197,3.615582691302466,0.212,0.318,0.06,0.1646771313093336,28,6
10116,011929,2013,-0.24774842584971413,-0.24774842584971413,4.257030144499197,3.615582691302466,0.379,-0.234,0.058,0.1646771313093336,28,12
10116,011929,2014,-0.730538748721407,-0.730538748721407,4.264556050199543,3.369156167450692,0.225,-0.507,0.059,-0.218411212439136,28,12
10116,011929,2015,0.11111066933054126,0.11099822489752142,4.154707711949191,3.354455119110024,0.198,-0.54,0.479,-0.01459351552281956,28,12
10116,011929,2016,-0.6933995483525954,-0.6941243626219221,4.1713056033582285,2.7847025526232927,0.315,-0.329,0.64,-0.4343346140412155,28,12
10143,012180,2006,0.06128543927832508,0.035672530708505956,4.559917269824372,6.964685555689678,0.3633006697309231,-0.06074446759910899,0.45354634785023734,NA,28,6
10143,012180,2007,0.38679037401855676,0.3259072148257809,4.559917269824372,6.964685555689678,0.3633006697309231,-0.06074446759910899,0.45354634785023734,NA,28,12
10143,012180,2008,-0.19501145053169155,-0.20796347181972408,4.5327930580024836,6.126283860007019,0.014457708804283152,-0.05435713474260047,0.9367621228142231,-0.567598920064766,28,12
10143,012180,2009,-0.2046091396681644,-0.20532703991050083,4.514339320760545,6.325039734187821,0.04904178363071123,0.21175006268132812,0.7511443819621046,0.21988412433476348,28,12
10145,001300,2006,0.13506503772711387,0.10798737451229035,3.717349615792411,10.382636733441567,0.3642278441875615,0.10977271319749798,0.6515142131665325,NA,99,6
10145,001300,2007,0.38650231158153336,0.32597831171888214,3.717349615792411,10.382636733441567,0.3642278441875615,0.10977271319749798,0.6515142131665325,NA,99,12
10145,001300,2008,-0.45327421817006064,-0.46238081333038605,3.7293624081156023,10.339837444225314,0.26836904601494044,0.14020232054555445,0.6858537215991726,-0.041896327491174834,99,12
10145,001300,2009,0.23698933075993756,0.23588917728013326,3.734346381914387,10.428363999524779,0.20062947530510267,0.15098358231030912,0.7272001183256914,0.09256326556995573,99,12
10145,001300,2010,0.39431988045586297,0.39296272053057835,3.677486677185452,10.477006245640542,0.361,0.133,0.767,0.04984469752995119,99,12
10145,001300,2011,0.048826237964312735,0.04840852711074617,3.706952846869064,10.491385322376976,0.323,0.141,0.743,0.014482952944491406,99,12
10145,001300,2012,0.19858346489886092,0.1978667074838356,3.643640668635092,10.54096344822561,0.358,0.14,0.701,0.05082768581268748,99,12
10145,001300,2013,0.47034776133313216,0.47034776133313216,3.6215086429988528,10.59182317609885,0.295,0.115,0.702,0.05217529206533805,99,12
10145,001300,2014,0.11546681997021757,0.11546681997021757,3.6606436399739324,10.641918757936217,0.241,0.145,0.67,0.05137158360128617,99,12
10145,001300,2015,0.057986387110128934,0.05788020025226559,3.7206221886702755,10.724038012129448,0.272,0.166,0.597,0.08558526270518242,99,12
10145,001300,2016,0.14989343723260462,0.14750614157966901,3.7701328156883687,10.7243901015638,0.25,0.169,0.603,3.521514251127985e-4,99,12
10145,001300,2017,0.35089255035158606,0.34050905212771343,3.8259414285984827,10.806003850988443,0.224,0.172,0.631,0.08503663285736288,99,12
10145,001300,2018,-0.08404228689573034,-0.10049778863054659,3.8115698521865378,10.899439380817963,0.198,0.148,0.63,0.09793981669235137,99,12
10145,001300,2019,0.3671811388248907,0.33921885067227486,3.833772583779796,10.991830626179583,0.164,0.152,0.705,0.09679385365493295,99,12
10145,001300,2020,0.22969271371619104,0.22377859579812576,3.859805923446032,10.9642768174945,0.161,0.142,0.685,-0.02717766514557058,99,12
10145,001300,2021,-0.0028710375260767584,-0.002967751983985578,3.990457886182575,10.97983719053025,0.169,0.124,0.699,0.01568206601699756,99,12
10145,001300,2022,0.04882002384449491,0.03452209921562077,4.136486074145747,11.075752948017643,0.138,0.125,0.718,0.100666337190477,99,12
10145,001300,2023,2.1634668747516628e-4,-0.04705630987902476,4.200916465066224,11.073955278304666,0.179,0.129,0.701,-0.0017960548725730035,99,12
10145,001300,2024,0.09999260605599636,0.04516872453138854,4.196969380506994,11.039315340130381,0.16,0.142,0.713,-0.03404684349309756,99,12
10147,012053,2006,0.20328205096472218,0.1748363181620749,4.207524426932059,9.728561561008556,0.3715631773424224,0.1323384344478622,0.2814082918775587,NA,35,6
10147,012053,2007,0.40378711604408846,0.3425403327119061,4.207524426932059,9.728561561008556,0.3715631773424224,0.1323384344478622,0.2814082918775587,NA,35,12
10147,012053,2008,-0.43496934609451887,-0.4443441917199564,4.196480753495584,9.829100533760212,0.3685794448026589,0.11747296047499531,0.44384522084619477,0.10576673563670332,35,12
